Date,Open,High,Low,Close,Volume,symbol,Quote_Volume,Number_Of_Trades,funding_Rate,fetch_fear_greed,active_addresses,hash_rate,tx_count,miners_revenue,google_interest,time_frame,pct_change,log_return,Close_norm,sentiment_mix
2023-02-22,1659.77,1666.95,1595.07,1643.14,528875.4809,ETH,861982489.016571,887617,0.0001,59.0,,272506528.65423405,282319.0,21468764.32905321,,1d,-1.0013495927121974,-0.010063968196039556,0.12192536339430526,
2023-02-23,1643.15,1679.0,1628.75,1650.53,501305.9717,ETH,829754759.565515,849095,7.091666666666666e-05,56.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,0.4497486519712268,0.004487403049425096,0.12396020629286872,
2023-02-24,1650.52,1664.66,1575.64,1607.8,512515.4982,ETH,831164574.11824,829249,6.199333333333335e-05,53.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-2.5888653947519935,-0.026229663544409202,0.11219446379549143,
2023-02-25,1607.8,1608.98,1557.33,1594.58,290188.0391,ETH,462128193.10439295,532834,7.686666666666666e-05,52.0,,227840889.7787333,258413.0,16083980.15403232,,1d,-0.8222415723348697,-0.008256406234486072,0.10855432534907608,
2023-02-26,1594.58,1651.26,1587.76,1641.36,308607.9941,ETH,499002379.52012897,544008,2.349333333333333e-05,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,2.9336878676516687,0.02891478779857588,0.12143523885310858,
2023-02-27,1641.37,1665.22,1608.0,1633.45,431861.4129,ETH,707841123.057607,679771,8.219333333333332e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-0.4819174343227428,-0.004830824006812237,0.11925721350430792,
2023-02-28,1633.45,1647.52,1596.66,1605.23,393523.1647,ETH,640150766.3112049,626287,5.248666666666667e-05,53.0,,293209893.8756949,332358.0,20630776.02077309,,1d,-1.727631699776544,-0.01742729397311297,0.11148681207028059,
2023-03-01,1605.24,1669.72,1595.0,1665.22,474456.8235,ETH,780632253.606366,725546,6.780666666666666e-05,50.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,3.737159160992509,0.036690198339970156,0.12800511051207006,
2023-03-02,1665.23,1677.86,1619.18,1647.86,423023.8082,ETH,694364877.504408,644400,9.248666666666666e-05,51.0,,614740022.5769935,460819.197640118,38994371.12419692,,1d,-1.0425048942482196,-0.010479770413468176,0.12322501948107377,
2023-03-03,1647.86,1649.25,1544.39,1569.45,742816.5976,ETH,1166573996.744236,1008133,1.778e-05,50.0,,359556658.1833338,355273.0,24203335.93106573,,1d,-4.758292573398215,-0.04875223690936088,0.10163475809049687,
